Date,Open,High,Low,Close,Vol,OI
4/5/10,1250.7,1258.9,1245.4,1258.4,75636,295888
4/6/10,1256.5,1264.2,1248.1,1260.6,126657,310902
4/7/10,1259.8,1278.8,1257.9,1277.6,163437,324212
4/8/10,1274.8,1279.3,1269,1277.5,119675,330695
4/9/10,1276.4,1290.4,1275,1286.5,134636,332067
4/12/10,1290.9,1295.3,1279.4,1286.8,122400,334861
4/13/10,1280.8,1282.7,1270,1278,133642,333995
4/14/10,1276.6,1287.4,1275.6,1284.2,123129,332549
4/15/10,1280.4,1286.9,1275.3,1284.9,99314,330804
4/16/10,1284,1285.8,1254.6,1261.5,202672,330791
4/19/10,1261.6,1263.1,1248.9,1260.4,124328,332319
4/20/10,1261.2,1271.4,1258.6,1263.8,120349,324443
4/21/10,1265,1275.8,1262.7,1273.4,112315,324387
4/22/10,1271.6,1274.4,1256.6,1267.5,138485,319190
4/23/10,1266.4,1283.1,1259.8,1278.3,144453,327986
4/26/10,1283.1,1285.3,1275.7,1278.6,88294,330027
4/27/10,1278.8,1298,1271.2,1286.8,182681,336708
4/28/10,1293.3,1299.9,1285.6,1296.4,167705,337929
4/29/10,1290,1296.4,1286.8,1293.4,109655,332178
4/30/10,1292.6,1307.1,1292.4,1305.3,120949,339073
5/3/10,1305.6,1313,1301.7,1307.9,87366,343357
5/4/10,1307.5,1317.4,1291.5,1293.8,190145,341110
5/5/10,1295.8,1302.3,1280.8,1299.6,180541,339508
5/6/10,1300.6,1336.5,1297.6,1321.9,271242,341707
5/7/10,1333,1339.5,1317.6,1335,255295,330395
5/10/10,1331.6,1331.6,1309,1325.4,176641,327035
5/11/10,1326.4,1359.8,1326.1,1344.9,206839,327154
5/12/10,1356.6,1373.8,1351.8,1367.7,205851,327243
5/13/10,1362.9,1368.3,1352.1,1353.8,163428,321308
5/14/10,1357.9,1374.3,1342.2,1352.4,242404,304602
5/17/10,1356.6,1367.4,1343.7,1352.7,166751,313139
5/18/10,1348.5,1354.2,1331.2,1339.2,185969,287978
5/19/10,1348.4,1352.8,1311.2,1317.7,225810,273541
5/20/10,1315.6,1322.8,1299.6,1313.2,217743,259763
5/21/10,1307.6,1312.6,1290.6,1300.7,164813,245569
5/24/10,1302.7,1321.9,1301.4,1318.6,181604,202208
5/25/10,1317.1,1329.1,1309.8,1322.6,218485,156156
5/26/10,1328.4,1341.5,1325.6,1338,237497,61107
5/27/10,1336.3,1343.1,1330,1336.5,109434,11356
5/28/10,1335.5,1339.4,1325.9,1337.1,96000,339796
6/1/10,1339.5,1352.7,1333.7,1349,107409,347548
6/2/10,1349.8,1351,1337.1,1344.7,90250,345784
6/3/10,1347.3,1348.6,1324.5,1332.1,115426,341053
6/4/10,1330.6,1344,1330.6,1339.8,139929,348562
6/7/10,1343.2,1368.8,1334.2,1362.9,154985,355905
6/8/10,1364.7,1376.6,1357.1,1367.7,143916,351681
6/9/10,1359.2,1364.7,1345.2,1352,125493,348635
6/10/10,1356.5,1358.1,1338.3,1344.3,118687,346088
6/11/10,1340.9,1354.5,1340.2,1352.3,80168,345892
6/14/10,1351.4,1358,1339.6,1346.6,97231,346586
6/15/10,1345.1,1360.6,1343.2,1356.5,104401,352840
6/16/10,1358.2,1361.6,1350.4,1352.6,83665,351997
6/17/10,1353.7,1374.9,1353.1,1370.8,140087,369581
6/18/10,1369.7,1385.8,1365.2,1380.4,104555,369581
6/21/10,1383.3,1388.6,1353.7,1362.8,154610,370814
6/22/10,1355.4,1366.1,1355.1,1362.6,122705,371985
6/23/10,1362.7,1369.5,1347.3,1360.5,138832,361127
6/24/10,1359.7,1371.6,1350.1,1367.5,130027,366393
6/25/10,1366.6,1381.6,1363.7,1378.7,91013,370356
6/28/10,1377.9,1385.8,1358,1360.7,146272,363213
6/29/10,1361.1,1368.1,1349.7,1364.5,148822,358363
6/30/10,1363.7,1370.9,1357.2,1368,110717,357448
7/1/10,1365.1,1366.9,1318.1,1328.8,257842,341683
7/2/10,1321.1,1336.1,1320.9,1329.8,119623,327754
7/6/10,1331.6,1337.2,1311.6,1317.2,148108,323963
7/7/10,1316.1,1326.5,1307.1,1321,126917,307300
7/8/10,1325,1330.3,1309.4,1318.2,123075,290140
7/9/10,1320.6,1336.2,1316.7,1331.9,110471,291195
7/12/10,1334.4,1335.6,1318.2,1320.8,96041,279046
7/13/10,1319.8,1340.9,1318.6,1335.6,110463,278699
7/14/10,1334.1,1340.3,1324.6,1329.1,107456,274742
7/15/10,1330.2,1339.4,1325.8,1330.4,102197,272308
7/16/10,1331.1,1333,1307.9,1310.3,145699,262957
7/19/10,1315.8,1316.8,1299,1304,119208,249761
7/20/10,1305.3,1315.8,1297.2,1313.8,144273,243895
7/21/10,1313.9,1320.1,1305.1,1313.9,146975,227429
7/22/10,1306.2,1323.3,1302.8,1317.7,134689,196074
7/23/10,1317.2,1326,1305.5,1309.9,137637,176066
7/26/10,1310.1,1316.9,1300.7,1305.2,193657,122657
7/27/10,1304.8,1308.6,1279,1280.1,235880,96306
7/28/10,1283.2,1287.1,1277.7,1282.5,206828,35049
7/29/10,1285.9,1293.3,1280.8,1293.3,54384,8707
7/30/10,1290.6,1305.6,1287.8,1303.7,119041,329871
8/2/10,1303.6,1313.7,1296.5,1305.2,89850,332912
8/3/10,1304.6,1312.8,1301.4,1307.3,67044,330409
8/4/10,1307.9,1325.3,1306.8,1315.7,119101,330004
8/5/10,1316.8,1322.6,1311.8,1319.1,76534,330818
8/6/10,1317.2,1333.1,1314.3,1325.1,105721,338122
8/9/10,1326.1,1331.9,1320.9,1322.4,69569,336259
8/10/10,1323.1,1329.7,1312.3,1317.8,101154,337451
8/11/10,1326.7,1330,1314,1319,117462,339657
8/12/10,1320.4,1338.3,1319.3,1336.5,124749,350845
8/13/10,1335.9,1339.6,1332.1,1336.4,73006,351090
8/16/10,1336.3,1349.3,1336,1346,79250,355348
8/17/10,1346.8,1350.9,1344.1,1348.1,59875,354430
8/18/10,1346.6,1354.2,1338.7,1351.2,100667,357395
8/19/10,1350.8,1359.3,1349.3,1355.2,86559,360679
8/20/10,1354,1355.4,1343.4,1348.6,74826,360122
8/23/10,1349,1353.8,1343.3,1348.3,56766,363007
8/24/10,1347.1,1357.3,1331.5,1353.2,136558,368708
8/25/10,1351.9,1363.2,1350.7,1361.1,107824,376156
8/26/10,1362.2,1365.8,1354.9,1357.5,78447,373884
8/27/10,1358.9,1364,1353.3,1357.7,86006,373554
8/30/10,1358.7,1360.2,1354.8,1359,38820,373442
8/31/10,1358.5,1371.6,1353.3,1370.1,109430,387538
9/1/10,1370.1,1376.4,1363.9,1367.9,109812,386780
9/2/10,1365.4,1375,1365.1,1373.2,73901,388993
9/3/10,1373,1375.4,1359,1370.9,107016,387391
9/7/10,1371.6,1381.4,1366.2,1379.1,109658,390255
9/8/10,1377.1,1384.5,1374.4,1377.3,107213,391435
9/9/10,1376.5,1380.3,1363.3,1370.7,119779,386300
9/10/10,1365.6,1372.8,1357.7,1366.3,103131,383905
9/13/10,1367.1,1370.8,1362.1,1366.9,77440,382927
9/14/10,1366.4,1396.3,1365.8,1391.5,170215,399180
9/15/10,1390,1393.3,1384.3,1388.5,102682,395786
9/16/10,1388.9,1399.3,1385.9,1393.6,99894,402467
9/17/10,1396.6,1404.2,1392.8,1397.3,99447,398926
9/20/10,1397.5,1405,1395.4,1400.6,81224,398495
9/21/10,1400.2,1412.2,1391.8,1394.1,147878,401318
9/22/10,1408.5,1417.8,1407.3,1411.9,124135,403736
9/23/10,1412.5,1417.3,1408,1416.1,106549,411197
9/24/10,1413.6,1421.4,1410.4,1417.9,110500,415041
9/27/10,1419,1421.1,1415,1418.4,76830,418318
9/28/10,1416.6,1431.6,1396,1428.1,205176,429441
9/29/10,1430.6,1434.6,1425.9,1430.1,118743,429432
9/30/10,1430.6,1437.3,1416.8,1429.4,166307,429186
10/1/10,1429.4,1441.8,1427.1,1437.6,114682,429641
10/4/10,1439.5,1441.1,1433.2,1436.6,76022,429249
10/5/10,1435.9,1462.7,1433.1,1460.1,148408,437157
10/6/10,1461.1,1470.8,1459.8,1467.5,136375,444894
10/7/10,1470.3,1485.8,1446.3,1454.8,267432,441487
10/8/10,1454,1470.6,1445.4,1465.1,190657,450731
10/11/10,1468.7,1476.1,1460.9,1474.2,107011,436876
10/12/10,1474.7,1476.1,1461.2,1466.5,135278,434107
10/13/10,1471.3,1495.5,1469.8,1490.3,182477,441544
10/14/10,1492.4,1507.9,1490.9,1497.4,184976,444429
10/15/10,1501.5,1506.2,1482.5,1491.8,196829,439619
10/18/10,1490.8,1495.4,1473,1491.9,134145,440161
10/19/10,1490.4,1491.5,1448.2,1455.8,252504,432100
10/20/10,1454.2,1467.9,1450.9,1464,162768,421344
10/21/10,1465,1469.4,1438,1445.4,209166,412375
10/22/10,1445.6,1448.6,1435.4,1444.9,147225,408235
10/25/10,1449.1,1469.3,1449.1,1458.7,149218,401854
10/26/10,1460.1,1463.6,1447.9,1458.4,156544,397385
10/27/10,1460.2,1463.5,1438.4,1442.4,160010,392163
10/28/10,1445.1,1466,1442.7,1462.3,148655,390270
10/29/10,1464.3,1479.6,1455,1477.4,167815,391333
11/1/10,1477.4,1486.2,1468.9,1470.4,126687,391103
11/2/10,1471.4,1479.7,1470,1476.7,116112,386902
11/3/10,1477.1,1484.6,1445.3,1457.4,258025,377306
11/4/10,1468.8,1513.2,1466.5,1502.9,241404,391722
11/5/10,1512.3,1518.5,1491.7,1517.5,241404,372983
11/8/10,1516.8,1530.2,1506.4,1523,176895,363157
11/9/10,1529.8,1544.1,1502,1529.9,310218,351921
11/10/10,1512.7,1529.8,1503.2,1519.1,281249,334299
11/11/10,1522.8,1537.4,1516.3,1523.1,178467,325836
11/12/10,1528.1,1529.8,1479.1,1485.3,301687,315392
11/15/10,1490.8,1496.4,1474.6,1488.3,199636,294636
11/16/10,1479.6,1484.1,1448.8,1458.2,296974,275513
11/17/10,1460.8,1464.4,1449.9,1456.7,174178,255883
11/18/10,1455.8,1478.8,1453.8,1472.8,197603,243665
11/19/10,1473.6,1482.7,1460.8,1472.1,166005,235323
11/22/10,1476.8,1487.2,1467.7,1477.6,182134,208429
11/23/10,1485.6,1502.7,1475.4,1497.4,249519,170040
11/24/10,1496.9,1500.8,1488.5,1492.8,189894,103310
11/26/10,1494.2,1494.3,1469.9,1482.2,138416,59412
11/29/10,1483.8,1489.1,1472.4,1487.3,184840,354297
11/30/10,1486.8,1509.4,1482.3,1504.4,169676,365715
12/1/10,1504.4,1516.6,1501.3,1506.6,163758,364104
12/2/10,1505.9,1518,1502.1,1507.6,134387,363839
12/3/10,1505.4,1535.3,1503.6,1524.5,159635,368550
12/6/10,1533.4,1547.7,1528.1,1534.4,144121,374579
12/7/10,1544.3,1550.8,1515,1527.3,206639,372177
12/8/10,1519.6,1523.7,1490.4,1501.5,218896,366668
12/9/10,1501.3,1513.9,1499.4,1511.1,125993,358606
12/10/10,1506.6,1511.3,1491,1503.2,133225,357294
12/13/10,1502.4,1518.5,1499.1,1516.3,112376,360937
12/14/10,1513.5,1527.2,1510.7,1522.6,134945,360435
12/15/10,1515,1516.3,1496.5,1504.5,151373,358691
12/16/10,1497.2,1505.6,1479.9,1489.3,179528,352764
12/17/10,1488.7,1498.1,1483.7,1497.5,104813,348476
12/20/10,1495.3,1507.2,1494.9,1504.4,96158,348393
12/21/10,1504.4,1511.3,1499.7,1507.1,83427,349853
12/22/10,1504.6,1510,1501.8,1505.7,61945,351532
12/23/10,1504.4,1507.3,1490.9,1498.8,81033,349695
12/27/10,1497.2,1505.3,1491,1501.2,44354,349841
12/28/10,1502.5,1525.8,1501.4,1523.9,105803,358197
12/29/10,1525.2,1533.2,1519.8,1531.8,75104,355093
12/30/10,1530.5,1533.7,1521.8,1524.2,64915,346964
12/31/10,1523.3,1540.3,1522.9,1539.7,44808,345930
1/3/11,1539.7,1542.7,1531.4,1541.2,77199,346860
1/4/11,1533.1,1536.1,1493.3,1497.1,211907,350399
1/5/11,1499,1503.5,1482.3,1492,202336,335228
1/6/11,1494.7,1498.3,1482.6,1490,173240,329289
1/7/11,1490,1497.3,1471,1487.2,223830,318383
1/10/11,1488.1,1494.7,1483.3,1492.4,118859,306173
1/11/11,1494,1505.1,1490.7,1502.6,152145,297587
1/12/11,1499.4,1507.3,1494.6,1504.1,147502,290364
1/13/11,1505.4,1511.2,1487.4,1505.3,201998,277338
1/14/11,1491.9,1496.1,1472.9,1478.8,200388,269770
1/18/11,1479.3,1494.3,1475.1,1486.5,165113,258424
1/19/11,1486.1,1497.2,1483.8,1488.5,137094,244371
1/20/11,1488.2,1489.2,1460.7,1464.8,242891,225141
1/21/11,1463.8,1468,1455.3,1459.3,161567,213089
1/24/11,1461.3,1470.7,1450.1,1462.8,182108,176672
1/25/11,1452.1,1456.3,1440.2,1450.6,227628,146812
1/26/11,1449.8,1464.7,1442.6,1451.3,207998,99036
1/27/11,1464.2,1465.8,1428,1436.7,210699,42809
1/28/11,1432.3,1464.9,1426,1459,251014,310079
1/31/11,1459,1464.5,1440.9,1451.8,156126,309239
2/1/11,1451.3,1461.4,1443.3,1457.6,146591,307686
2/2/11,1460.8,1462.9,1444.6,1449.4,109740,304834
2/3/11,1453.3,1473.9,1442.6,1470.3,189233,308547
2/4/11,1473.7,1478.3,1462.8,1466.3,141182,307169
2/7/11,1465.4,1471.8,1461.4,1465.5,79087,306267
2/8/11,1470.2,1486,1466.2,1481.4,135349,309464
2/9/11,1481.1,1485,1475.6,1482.8,109183,303223
2/10/11,1481.5,1484.1,1468.7,1479.8,120574,302329
2/11/11,1481.3,1487,1471.6,1477.7,128133,299802
2/14/11,1477.7,1484.8,1471.7,1482.4,102414,298972
2/15/11,1479.4,1494.8,1478.6,1491.4,111107,306330
2/16/11,1491.6,1500,1485.6,1492.4,133587,311585
2/17/11,1493.8,1503.1,1491.9,1502.4,97397,312764
2/18/11,1502.7,1509.9,1499.3,1505.9,113558,318374
2/22/11,1507.4,1528.8,1507.4,1518.4,222807,330973
2/23/11,1516.7,1534.6,1513.3,1531.3,153788,331160
2/24/11,1529.4,1536.1,1509.5,1533.1,187391,331257
2/25/11,1519.2,1529.7,1517.4,1526.6,120513,325290
2/28/11,1528.5,1534.3,1522.5,1527.2,115324,325453
3/1/11,1527.2,1552.9,1527.1,1548.5,169542,325418
3/2/11,1552.2,1558.3,1545.5,1555,160582,321644
3/3/11,1553.8,1554.2,1527.9,1533.7,202801,314632
3/4/11,1533,1551.3,1531.1,1545.9,141350,314956
3/7/11,1552.3,1563,1545.6,1551.8,170662,304213
3/8/11,1549.6,1554.5,1540.9,1544.5,129914,297888
3/9/11,1547,1554.1,1540.5,1546.9,126006,294925
3/10/11,1548.4,1549.1,1520.3,1529.8,204144,280580
3/11/11,1529.1,1541.9,1522.1,1539.1,171575,268991
3/14/11,1539.2,1550.8,1535.5,1542.2,107163,257932
3/15/11,1546.2,1546.3,1498,1510.1,248089,243356
3/16/11,1512.1,1523.9,1509.6,1513.4,151887,232371
3/17/11,1517.3,1522.7,1504.1,1521.5,109183,224972
3/18/11,1522.2,1541.4,1519.5,1533.4,135868,225003
3/21/11,1541.5,1552.4,1540.8,1543.7,129779,220499
3/22/11,1544.6,1549.6,1536.8,1544.9,124759,208067
3/23/11,1546.2,1558.5,1543.1,1555.3,138329,189995
3/24/11,1555.3,1565.9,1541,1552.2,187085,163281
3/25/11,1550.8,1555.4,1539.3,1543.5,182739,122341
3/28/11,1545.8,1547.3,1527.4,1537.2,178881,78722
3/29/11,1538.3,1540.8,1528.3,1533.5,135792,29218
3/30/11,1536,1547.6,1529.3,1541.1,47011,11799
3/31/11,1540.6,1557.2,1537.9,1556.1,129306,341711
4/1/11,1550,1554,1529.7,1545.1,165275,344153
4/4/11,1546.2,1556.5,1545.3,1549.2,83872,339088
4/5/11,1551.8,1574.8,1547.2,1568.7,166355,359408
4/6/11,1574.4,1579.9,1568.7,1574.7,131975,358923
4/7/11,1576.3,1582.7,1569.9,1575.5,109290,362266
4/8/11,1576,1592.6,1573.9,1590.3,123693,361366
4/11/11,1592.5,1594.2,1576.4,1584.3,110657,360059
4/12/11,1581.4,1584.7,1561.2,1569.8,186445,352822
4/13/11,1570.2,1579.9,1568.2,1571.8,121237,348804
4/14/11,1574.3,1592.9,1569.4,1588.6,166787,356182
4/15/11,1592.8,1605.3,1588.4,1602.2,160619,363700
4/18/11,1604.2,1614.8,1594,1609.1,199123,368030
4/19/11,1612.8,1616.7,1604.4,1611.3,131690,366406
4/20/11,1612.3,1622.7,1610,1615.1,147867,362978
4/21/11,1618.2,1625.8,1616.6,1620,127269,354322
4/25/11,1626.9,1635.4,1618.4,1625.3,123686,349893
4/26/11,1623.4,1624.7,1608.2,1619.7,145615,346949
4/27/11,1623.1,1646.9,1619.5,1633.3,170035,352958
4/28/11,1644,1655,1640.1,1647.4,183542,348115
4/29/11,1651.5,1686,1648.3,1672.6,157177,348583
5/2/11,1683,1693.6,1656.5,1673.3,211656,342856
5/3/11,1661.4,1667.6,1632.4,1656.6,206734,335266
5/4/11,1653.9,1659.7,1621.7,1631.5,242222,329173
5/5/11,1633.2,1638.3,1578.7,1597.6,334047,320462
5/6/11,1592.1,1614.7,1587.3,1607.8,264796,304025
5/9/11,1612.8,1630.1,1605.2,1619.4,153908,293694
5/10/11,1628.7,1636.2,1621.4,1633.1,149351,289290
5/11/11,1632.1,1643,1611.6,1617.6,198028,285212
5/12/11,1615.4,1625.9,1593.8,1623,207428,281683
5/13/11,1622.7,1632.6,1598.2,1609.8,184884,271519
5/16/11,1610.8,1620.5,1602.2,1606.8,127098,263027
5/17/11,1606.2,1613.7,1587.3,1596.2,190079,252680
5/18/11,1602.7,1615.9,1600.8,1612,145016,247929
5/19/11,1611.7,1615.8,1602,1608.6,162309,230248
5/20/11,1609.7,1632,1602.6,1625.1,194402,227516
5/23/11,1629,1635.2,1619.9,1631.6,191248,201599
5/24/11,1633.4,1645.2,1629.4,1639.5,234391,149020
5/25/11,1642.4,1648.7,1637.5,1642.9,194947,94016
5/26/11,1642.2,1647.3,1630.8,1639,186986,34159
5/27/11,1635.6,1654.7,1634.6,1652.5,76719,10905
5/31/11,1654.8,1657.1,1648.3,1652,114703,330819
6/1/11,1652,1666.8,1645.6,1658.4,153611,340243
6/2/11,1657.4,1660.7,1635.6,1647.9,151694,331378
6/3/11,1650.2,1663.6,1640.1,1657.6,153260,336027
6/6/11,1659.7,1670.2,1656.8,1662.4,100185,337871
6/7/11,1660.2,1666.6,1652.2,1659.2,113974,335826
6/8/11,1660.2,1662.6,1647,1653.9,111685,335560
6/9/11,1653.5,1666,1649.2,1657.9,108430,340898
6/10/11,1660.3,1661.7,1641.9,1644.4,129478,333477
6/13/11,1645.9,1649.1,1626.6,1630.8,117009,331390
6/14/11,1631.7,1642.8,1628,1639.6,115384,328170
6/15/11,1640.3,1650.9,1629.7,1641.4,152879,332533
6/16/11,1646.2,1649.2,1637.2,1645.1,113355,333082
6/17/11,1644.3,1658.2,1638.4,1654.3,119736,340606
6/20/11,1656.5,1663.4,1648.8,1657.2,95171,340100
6/21/11,1656.3,1664.2,1654.5,1661.6,95541,342491
6/22/11,1663.1,1674.5,1657.2,1668.6,140559,350933
6/23/11,1663.7,1664.8,1626.7,1635.7,238418,331350
6/24/11,1637.9,1641.7,1613.7,1616.1,182170,329928
6/27/11,1616.1,1621.3,1606,1611.6,128943,317624
6/28/11,1612,1622.2,1610.7,1615.4,101389,313438
6/29/11,1617.7,1629,1616,1625.6,101480,315635
6/30/11,1627.5,1630,1614.3,1618,134201,307194
7/1/11,1618,1618.2,1593.5,1597.8,145346,306611
7/5/11,1610.9,1633.2,1601.4,1627.9,137184,298363
7/6/11,1631.4,1649.7,1625.5,1644.4,142652,297695
7/7/11,1644.9,1650.1,1637.4,1645.8,117622,288376
7/8/11,1647.7,1661.2,1640.2,1656.8,159728,286401
7/11/11,1660.2,1672.8,1657.3,1664.4,147083,287058
7/12/11,1670,1689.5,1656.3,1677.5,176605,287604
7/13/11,1683.2,1704.1,1679.8,1700.7,210275,287096
7/14/11,1699.4,1710.1,1694.6,1704.5,189976,273695
7/15/11,1702.8,1709.7,1691.2,1705.3,123384,275587
7/18/11,1709.5,1723.1,1706.6,1717.6,139693,273864
7/19/11,1721.3,1725.9,1697.9,1716.3,194070,250826
7/20/11,1702.9,1717.8,1696.3,1712.1,153916,245339
7/21/11,1717.1,1720.2,1700.1,1702.2,189183,215439
7/22/11,1704.9,1722.9,1698.4,1716.7,158421,193611
7/25/11,1723.1,1739.5,1719,1727.4,209057,162893
7/26/11,1730,1736,1723,1732,211465,105515
7/27/11,1735,1744,1724.1,1730.3,232220,36430
7/28/11,1729.4,1735.8,1718,1728.6,70263,12124
7/29/11,1731.9,1749.9,1725.4,1743.6,153054,373680
8/1/11,1743.6,1746.9,1720.6,1734.1,156244,379272
8/2/11,1735,1776.9,1731.2,1756.9,173572,385002
8/3/11,1774.9,1788.3,1766.8,1778.7,204437,383241
8/4/11,1775.3,1797.3,1754.6,1771.4,310247,378571
8/5/11,1762.1,1785.4,1756.6,1764.2,218360,373525
8/8/11,1794.1,1835.8,1794.1,1825.6,278274,370091
8/9/11,1832.3,1894.9,1830.1,1855.4,398589,361579
8/10/11,1859.8,1913.4,1852.6,1896.7,296968,369957
8/11/11,1910.4,1930,1846.9,1863.9,347101,366701
8/12/11,1879.9,1883.3,1838.2,1855,210578,363293
8/15/11,1859.5,1881.7,1843.2,1870.4,127711,360671
8/16/11,1880.9,1902.4,1876,1897.4,168060,362738
8/17/11,1900.9,1910,1894,1906.2,137235,363524
8/18/11,1904.6,1944.4,1899.2,1934.4,223989,368836
8/19/11,1939.5,1993.8,1936.9,1964.6,281310,366758
8/22/11,1975.3,2016.4,1970.4,2004.3,253907,369460
8/23/11,2012.6,2030.3,1938.4,1973.7,366699,364026
8/24/11,1943.9,1969.2,1864,1869.7,440826,356424
8/25/11,1865.4,1889.9,1817.8,1875.6,384694,340628
8/26/11,1888.8,1944.9,1871.9,1909.7,265243,335693
8/29/11,1952.4,1953.9,1890.5,1904,186016,332638
8/30/11,1903.7,1957.5,1898.6,1942.2,184591,340477
8/31/11,1950,1955.1,1926,1944.1,165623,335783
9/1/11,1944.1,1946,1927.9,1941.5,138082,336575
9/2/11,1940.3,1999.8,1939.3,1989.3,180277,345902
9/6/11,2018.4,2036.1,1974.2,1985.7,414591,352851
9/7/11,1988.4,1995.6,1906.2,1930,316257,345479
9/8/11,1931.9,1985.7,1928.6,1969.9,218499,342426
9/9/11,1984.3,2001.5,1937.9,1971.9,273998,346032
9/12/11,1974.6,1977.6,1916.4,1925.7,226772,344222
9/13/11,1929.2,1959.9,1907.2,1942.5,186087,338916
9/14/11,1949.7,1960.6,1923.9,1938.9,172648,334030
9/15/11,1936.4,1942.1,1887.4,1893.8,237735,323433
9/16/11,1902.9,1937.4,1877.8,1927.1,190164,323870
9/19/11,1932.4,1945.3,1883.4,1891.3,189056,322334
9/20/11,1893.3,1926.7,1884.4,1921.5,174850,319333
9/21/11,1918.4,1931.8,1893.4,1920.5,190869,317182
9/22/11,1894.7,1901.4,1835.6,1854.1,278040,307786
9/23/11,1851.4,1870.3,1744.1,1752.2,359497,301395
9/26/11,1772.4,1778.7,1647.4,1707.2,373462,298892
9/27/11,1741.6,1791.6,1729.2,1764.9,228887,288400
9/28/11,1765.5,1784.4,1712.9,1730.5,218351,287662
9/29/11,1721.7,1750.3,1697.4,1729.7,193524,283105
9/30/11,1730.7,1754.9,1720.2,1734.7,152884,279172
10/3/11,1737.5,1779.4,1732.4,1770.1,141395,279057
10/4/11,1774.9,1793.9,1710,1728.4,200942,274079
10/5/11,1739.2,1761.3,1709,1754,154703,270305
10/6/11,1755.9,1769.4,1745.6,1765.6,124276,269201
10/7/11,1765.8,1780.4,1740,1748.2,129495,270119
10/10/11,1752.9,1792.1,1752.3,1783.2,92090,268016
10/11/11,1790.7,1799.1,1767.8,1773.4,110057,269305
10/12/11,1777.1,1806.3,1774.4,1795,112765,272338
10/13/11,1789.7,1798.5,1766.7,1780.9,115586,268102
10/14/11,1781.4,1797.9,1774.9,1795.4,95596,271069
10/17/11,1796.2,1809.2,1777.8,1789,114497,275361
10/18/11,1784.9,1790.6,1740.6,1765.2,195659,264187
10/19/11,1768.8,1779.3,1753.5,1759.4,118146,259621
10/20/11,1757.7,1758.9,1717.1,1725.3,188355,260800
10/21/11,1733.3,1762.2,1725.2,1748.5,127052,259314
10/24/11,1755.4,1775.7,1749,1764.7,110137,261018
10/25/11,1766.5,1823.1,1757,1812.8,195637,267825
10/26/11,1819.5,1840.4,1808.9,1835.9,151505,270742
10/27/11,1839.3,1863.7,1819.6,1860.1,156347,265045
10/28/11,1858.6,1866.4,1845.4,1859.6,107441,261580
10/31/11,1855.5,1858.9,1817.9,1837.6,122243,259309
11/1/11,1837.6,1838,1793.6,1824.2,174289,257850
11/2/11,1833.9,1858,1827.9,1842,148068,259362
11/3/11,1851.3,1881.9,1836.4,1877.5,162545,262872
11/4/11,1878.9,1878.9,1862.2,1868.5,88468,262101
11/7/11,1867.6,1912.3,1866.4,1903.5,150464,259166
11/8/11,1908.2,1916.8,1890.7,1911.6,133687,256637
11/9/11,1899.8,1913.5,1877.5,1904,161799,243712
11/10/11,1883.4,1889.3,1849,1872,172534,239151
11/11/11,1872,1903.5,1857.4,1900.5,106879,233241
11/14/11,1901.8,1910,1886.6,1890.8,87588,231587
11/15/11,1894.4,1900.2,1873.3,1894.6,132676,226106
11/16/11,1894.7,1897.2,1866.3,1886.7,172664,211893
11/17/11,1877.1,1880.4,1823.4,1832.6,229938,190918
11/18/11,1833.9,1850.9,1823.8,1837.5,147927,178364
11/21/11,1837.5,1839.8,1779.5,1791,209402,166545
11/22/11,1790.9,1818.8,1779.9,1814.8,182848,151207
11/23/11,1812.3,1823.2,1789.5,1808.3,173328,120623
11/25/11,1808.8,1815.1,1785,1798.1,139442,97458
11/28/11,1797.8,1834.8,1796.4,1823.2,175525,39548
11/29/11,1823.7,1830.8,1816.4,1825.8,64786,18158
11/30/11,1829.6,1861.6,1811.2,1857.2,187239,264239
12/1/11,1857.2,1864.9,1844.1,1846.7,113555,262255
12/2/11,1855.4,1874,1848.6,1858.2,107014,264162
12/5/11,1857.9,1865.7,1828,1841.4,117520,262795
12/6/11,1834.1,1843.8,1812.6,1838.7,133426,263107
12/7/11,1839.9,1853.9,1830.5,1851.7,105726,262297
12/8/11,1853.7,1867.4,1814.7,1820.3,173374,262295
12/9/11,1815.8,1834.8,1811.8,1823.7,105584,261430
12/12/11,1823.7,1825.5,1767.2,1775.1,165096,259956
12/13/11,1774.9,1788.6,1732.4,1770,182892,259454
12/14/11,1738.5,1752.7,1672.6,1693.8,283563,261629
12/15/11,1686.9,1703.4,1669.4,1684.1,189916,257634
12/16/11,1680.2,1710.4,1679,1704.8,137428,253512
12/19/11,1710.4,1718.4,1692.4,1703.6,121278,248902
12/20/11,1702.4,1727.7,1701,1724.5,101146,246912
12/21/11,1724.1,1750.6,1714.6,1720.5,125152,243246
12/22/11,1724,1725.5,1706,1717.5,96547,245010
12/23/11,1714.7,1722.5,1710.9,1712.9,40681,244098
12/27/11,1716.1,1716.1,1698,1702.4,46351,240040
12/28/11,1700.8,1701.9,1657.8,1671,114256,239266
12/29/11,1664,1669.7,1630.8,1647.8,132782,240297
12/30/11,1654.2,1689.7,1653.1,1673.7,94315,235889
1/3/12,1677.9,1715.6,1673.7,1707.4,112937,234311
1/4/12,1711.8,1726.7,1700.7,1719.6,154215,224763
1/5/12,1721.3,1733.7,1704.6,1727,176473,220180
1/6/12,1729.3,1739.2,1715.9,1723.7,155211,215152
1/9/12,1724.6,1731.5,1712.6,1715,134386,203070
